,filename,start_time,end_time,sentence,phoneme,speech,input_values,input_length,labels
4761,science_41_first_12min,289.351,296.772,انت ما كنتش كملت دراسة في المدرسة حسب ما ماما بتقول من رابعة ابتدائي يعني لا درست في مدرسة ولا جامعة ولا اي حاجة جبت العلم ده منين ,">nt mA knt$ kmlt drAsp fy Almdrsp Hsb mA mAmA btqwl mn rAbEp AbtdA}y yEny lA drst fy mdrsp wlA jAmEp wlA >y HAjp jbt AlElm dh mnyn  
","tensor([-2.3499e-03, -2.2583e-03, -5.8289e-03,  ...,  1.8311e-04,
        -3.3569e-04, -9.1553e-05])","[-0.02356767 -0.02265055 -0.05841812 ...  0.0018059  -0.0033911
 -0.00094545]",118736,"[6, 31, 9, 0, 30, 6, 0, 28, 31, 9, 19, 0, 28, 30, 29, 9, 0, 14, 16, 6, 18, 8, 0, 26, 35, 0, 6, 29, 30, 14, 16, 18, 8, 0, 12, 18, 7, 0, 30, 6, 0, 30, 6, 30, 6, 0, 7, 9, 27, 33, 29, 0, 30, 31, 0, 16, 6, 7, 24, 8, 0, 6, 7, 9, 14, 6, 5, 35, 0, 35, 24, 31, 35, 0, 29, 6, 0, 14, 16, 18, 9, 0, 26, 35, 0, 30, 14, 16, 18, 8, 0, 33, 29, 6, 0, 11, 6, 30, 24, 8, 0, 33, 29, 6, 0, 6, 35, 0, 12, 6, 11, 8, 0, 11, 7, 9, 0, 6, 29, 24, 29, 30, 0, 14, 32, 0, 30, 31, 35, 31, 0]"
4762,science_41_first_12min,296.772,304.710,هو اول حاجة بس ابتدي اقول اية بسيطة كده بسم غيرواضح و وقل اعملوا فسيرى الله عملكم ورسوله والمؤمنون ,"hw >wl HAjp bs >btdy >qwl |yp bsyTp kdh bsm <UNK> w wql AEmlwA fsyrY Allh Emlkm wrswlh wAlm&mnwn  
","tensor([-0.0022, -0.0005, -0.0003,  ...,  0.0085,  0.0007, -0.0055])","[-0.02861225 -0.00563084 -0.00316855 ...  0.11502156  0.01078445
 -0.07211278]",127008,"[32, 33, 0, 6, 33, 29, 0, 12, 6, 11, 8, 0, 7, 18, 0, 6, 7, 9, 14, 35, 0, 6, 27, 33, 29, 0, 6, 35, 8, 0, 7, 18, 35, 22, 8, 0, 28, 14, 32, 0, 7, 18, 30, 0, 25, 35, 16, 33, 6, 21, 12, 0, 33, 0, 33, 27, 29, 0, 6, 24, 30, 29, 33, 6, 0, 26, 18, 35, 16, 34, 0, 6, 29, 29, 32, 0, 24, 30, 29, 28, 30, 0, 33, 16, 18, 33, 29, 32, 0, 33, 6, 29, 30, 4, 30, 31, 33, 31, 0]"
4763,science_41_first_12min,304.710,312.448,جبت العلم ده م صدق الله العظيم وجبت العلم ده منين جبته ان انا عن طريق ان انا خرجت برة الصندوق ال ال اللي كل الدول حاطة شعب مصر فيه ,"jbt AlElm dh m Sdq Allh AlEZym wjbt AlElm dh mnyn jbth <n >nA En Tryq <n >nA xrjt brp AlSndwq Al Al Ally kl Aldwl HATp $Eb mSr fyh  
","tensor([ 0.0004,  0.0166,  0.0291,  ...,  0.0052,  0.0038, -0.0060])","[ 0.0042988   0.19135298  0.33480808 ...  0.05985248  0.04403023
 -0.06918677]",123808,"[11, 7, 9, 0, 6, 29, 24, 29, 30, 0, 14, 32, 0, 30, 0, 20, 14, 27, 0, 6, 29, 29, 32, 0, 6, 29, 24, 23, 35, 30, 0, 33, 11, 7, 9, 0, 6, 29, 24, 29, 30, 0, 14, 32, 0, 30, 31, 35, 31, 0, 11, 7, 9, 32, 0, 6, 31, 0, 6, 31, 6, 0, 24, 31, 0, 22, 16, 35, 27, 0, 6, 31, 0, 6, 31, 6, 0, 13, 16, 11, 9, 0, 7, 16, 8, 0, 6, 29, 20, 31, 14, 33, 27, 0, 6, 29, 0, 6, 29, 0, 6, 29, 29, 35, 0, 28, 29, 0, 6, 29, 14, 33, 29, 0, 12, 6, 22, 8, 0, 19, 24, 7, 0, 30, 20, 16, 0, 26, 35, 32, 0]"
4764,science_41_first_12min,312.448,322.088,عشان يفضلوا في اللي هم فيه ده طول عمرهم  يعني ايه  يعني بمعنى اصح ان انا كنت بادرس في س في ت في طول المراحل السنين اللي فاتت في التعليم ال العام عادي جدا ,"E$An yfDlwA fy Ally hm fyh dh Twl Emrhm yEny <yh yEny bmEnY >SH <n >nA knt b>drs fy s fy t fy Twl AlmrAHl Alsnyn Ally fAtt fy AltElym Al AlEAm EAdy jdA  
","tensor([ 0.0047, -0.0161, -0.0039,  ..., -0.0069, -0.0085,  0.0096])","[ 0.06954115 -0.23594444 -0.05714552 ... -0.10072213 -0.1240828
  0.14186935]",154240,"[24, 19, 6, 31, 0, 35, 26, 21, 29, 33, 6, 0, 26, 35, 0, 6, 29, 29, 35, 0, 32, 30, 0, 26, 35, 32, 0, 14, 32, 0, 22, 33, 29, 0, 24, 30, 16, 32, 30, 0, 0, 35, 24, 31, 35, 0, 6, 35, 32, 0, 0, 35, 24, 31, 35, 0, 7, 30, 24, 31, 34, 0, 6, 20, 12, 0, 6, 31, 0, 6, 31, 6, 0, 28, 31, 9, 0, 7, 6, 14, 16, 18, 0, 26, 35, 0, 18, 0, 26, 35, 0, 9, 0, 26, 35, 0, 22, 33, 29, 0, 6, 29, 30, 16, 6, 12, 29, 0, 6, 29, 18, 31, 35, 31, 0, 6, 29, 29, 35, 0, 26, 6, 9, 9, 0, 26, 35, 0, 6, 29, 9, 24, 29, 35, 30, 0, 6, 29, 0, 6, 29, 24, 6, 30, 0, 24, 6, 14, 35, 0, 11, 14, 6, 0]"
4765,science_41_first_12min,322.088,329.410,ما لاقيتش ان فيه اي تطور فت فكري خالص لاقيت عادي جدا لاقيت ان انا باحفظ حاجة بادخل الامتحان اسمعها اخرج م الامتحان انسى كل حاجة ,"mA lAqyt$ <n fyh >y tTwr ft fkry xAlS lAqyt EAdy jdA lAqyt <n >nA b>HfZ HAjp b>dxl AlAmtHAn >smEhA >xrj m AlAmtHAn >nsY kl HAjp  
","tensor([ 0.0075, -0.0059,  0.0167,  ...,  0.0001,  0.0049,  0.0059])","[ 0.11239822 -0.08862732  0.24991795 ...  0.0013773   0.07356375
  0.08818378]",117152,"[30, 6, 0, 29, 6, 27, 35, 9, 19, 0, 6, 31, 0, 26, 35, 32, 0, 6, 35, 0, 9, 22, 33, 16, 0, 26, 9, 0, 26, 28, 16, 35, 0, 13, 6, 29, 20, 0, 29, 6, 27, 35, 9, 0, 24, 6, 14, 35, 0, 11, 14, 6, 0, 29, 6, 27, 35, 9, 0, 6, 31, 0, 6, 31, 6, 0, 7, 6, 12, 26, 23, 0, 12, 6, 11, 8, 0, 7, 6, 14, 13, 29, 0, 6, 29, 6, 30, 9, 12, 6, 31, 0, 6, 18, 30, 24, 32, 6, 0, 6, 13, 16, 11, 0, 30, 0, 6, 29, 6, 30, 9, 12, 6, 31, 0, 6, 31, 18, 34, 0, 28, 29, 0, 12, 6, 11, 8, 0]"
4766,science_41_first_12min,329.410,337.522,جبت درجات باتحاسب على ايه ادخل مثلا كلية مش الكلية اللي انا لان انا فعلا مخنوق ان انا ادخل حاجة زي كده بادخل الكلية اللي درجاتي بتحددها لي ,"jbt drjAt b>tHAsb ElY <yh >dxl mvlA klyp m$ Alklyp Ally >nA l>n >nA fElA mxnwq <n >nA >dxl HAjp zy kdh b>dxl Alklyp Ally drjAty btHddhA ly  
","tensor([ 0.0100,  0.0069,  0.0057,  ..., -0.0007, -0.0011,  0.0002])","[ 0.12470696  0.08625201  0.07178382 ... -0.00893349 -0.01312165
  0.00210803]",129792,"[11, 7, 9, 0, 14, 16, 11, 6, 9, 0, 7, 6, 9, 12, 6, 18, 7, 0, 24, 29, 34, 0, 6, 35, 32, 0, 6, 14, 13, 29, 0, 30, 10, 29, 6, 0, 28, 29, 35, 8, 0, 30, 19, 0, 6, 29, 28, 29, 35, 8, 0, 6, 29, 29, 35, 0, 6, 31, 6, 0, 29, 6, 31, 0, 6, 31, 6, 0, 26, 24, 29, 6, 0, 30, 13, 31, 33, 27, 0, 6, 31, 0, 6, 31, 6, 0, 6, 14, 13, 29, 0, 12, 6, 11, 8, 0, 17, 35, 0, 28, 14, 32, 0, 7, 6, 14, 13, 29, 0, 6, 29, 28, 29, 35, 8, 0, 6, 29, 29, 35, 0, 14, 16, 11, 6, 9, 35, 0, 7, 9, 12, 14, 14, 32, 6, 0, 29, 35, 0]"
4767,science_41_first_12min,346.736,354.401,ابتديت ناس تتبناني في الجامعة ابتديت ادخل الجامعات ابتديت ادرس في الجامعة ابتديت افهم ال الشيء ده ماشي ازاي لاقيت فيه ببساطة ,"Abtdyt nAs ttbnAny fy AljAmEp Abtdyt >dxl AljAmEAt Abtdyt >drs fy AljAmEp Abtdyt >fhm Al Al$y' dh mA$y <zAy lAqyt fyh bbsATp  
","tensor([-0.0095, -0.0118, -0.0047,  ..., -0.0084,  0.0152,  0.0201])","[-0.13769892 -0.17036484 -0.06751131 ... -0.12092452  0.21986055
  0.29004815]",122640,"[6, 7, 9, 14, 35, 9, 0, 31, 6, 18, 0, 9, 9, 7, 31, 6, 31, 35, 0, 26, 35, 0, 6, 29, 11, 6, 30, 24, 8, 0, 6, 7, 9, 14, 35, 9, 0, 6, 14, 13, 29, 0, 6, 29, 11, 6, 30, 24, 6, 9, 0, 6, 7, 9, 14, 35, 9, 0, 6, 14, 16, 18, 0, 26, 35, 0, 6, 29, 11, 6, 30, 24, 8, 0, 6, 7, 9, 14, 35, 9, 0, 6, 26, 32, 30, 0, 6, 29, 0, 6, 29, 19, 35, 3, 0, 14, 32, 0, 30, 6, 19, 35, 0, 6, 17, 6, 35, 0, 29, 6, 27, 35, 9, 0, 26, 35, 32, 0, 7, 7, 18, 6, 22, 8, 0]"
4768,science_41_first_12min,354.401,360.552,لان انا بابتدي اشوف ال الشيء نظري وبعدين بانفذه عملي لان انا محتاج وانا شغال في حاجة زي دي ان انا افهم اسم الج الشيء ده ايه ,"l>n >nA b>btdy >$wf Al Al$y' nZry wbEdyn b>nf*h Emly l>n >nA mHtAj w>nA $gAl fy HAjp zy dy <n >nA >fhm Asm Alj Al$y' dh <yh  
","tensor([ 0.0085, -0.0272, -0.0242,  ..., -0.0122, -0.0173,  0.0064])","[ 0.11333808 -0.35468197 -0.31514785 ... -0.15781006 -0.22529759
  0.085784  ]",98416,"[29, 6, 31, 0, 6, 31, 6, 0, 7, 6, 7, 9, 14, 35, 0, 6, 19, 33, 26, 0, 6, 29, 0, 6, 29, 19, 35, 3, 0, 31, 23, 16, 35, 0, 33, 7, 24, 14, 35, 31, 0, 7, 6, 31, 26, 15, 32, 0, 24, 30, 29, 35, 0, 29, 6, 31, 0, 6, 31, 6, 0, 30, 12, 9, 6, 11, 0, 33, 6, 31, 6, 0, 19, 25, 6, 29, 0, 26, 35, 0, 12, 6, 11, 8, 0, 17, 35, 0, 14, 35, 0, 6, 31, 0, 6, 31, 6, 0, 6, 26, 32, 30, 0, 6, 18, 30, 0, 6, 29, 11, 0, 6, 29, 19, 35, 3, 0, 14, 32, 0, 6, 35, 32, 0]"
4769,science_41_first_12min,360.552,368.358,طب الداتا بتاعته ممكن يتوصل ازاي انا كنت مثلا ماسك امسك الترانزيستور الترانزيستور ده شيء له تلات رجول انا مش عا بس انا عارف لما باحط التلات رجول دول ,"Tb AldAtA btAEth mmkn ytwSl <zAy >nA knt mvlA mAsk >msk AltrAnzystwr AltrAnzystwr dh $y' lh tlAt rjwl >nA m$ EA bs >nA EArf lmA b>HT AltlAt rjwl dwl  
","tensor([ 0.0278,  0.0015, -0.0323,  ..., -0.0196, -0.0187, -0.0192])","[ 0.3841225   0.01991117 -0.4468533  ... -0.27213314 -0.25947228
 -0.2658027 ]",124896,"[22, 7, 0, 6, 29, 14, 6, 9, 6, 0, 7, 9, 6, 24, 9, 32, 0, 30, 30, 28, 31, 0, 35, 9, 33, 20, 29, 0, 6, 17, 6, 35, 0, 6, 31, 6, 0, 28, 31, 9, 0, 30, 10, 29, 6, 0, 30, 6, 18, 28, 0, 6, 30, 18, 28, 0, 6, 29, 9, 16, 6, 31, 17, 35, 18, 9, 33, 16, 0, 6, 29, 9, 16, 6, 31, 17, 35, 18, 9, 33, 16, 0, 14, 32, 0, 19, 35, 3, 0, 29, 32, 0, 9, 29, 6, 9, 0, 16, 11, 33, 29, 0, 6, 31, 6, 0, 30, 19, 0, 24, 6, 0, 7, 18, 0, 6, 31, 6, 0, 24, 6, 16, 26, 0, 29, 30, 6, 0, 7, 6, 12, 22, 0, 6, 29, 9, 29, 6, 9, 0, 16, 11, 33, 29, 0, 14, 33, 29, 0]"
4770,science_41_first_12min,368.358,376.601,عارف لما باحمل ال الجهد على الجزء اللي في النص بيقفل ما بين الكوليكتور والاميتير اللي هو البيز فلما دخلت الكلية ودخلت الكلام ده كله وخدت الكورسات دي ,"EArf lmA b>Hml Al Aljhd ElY Aljz' Ally fy AlnS byqfl mA byn Alkwlyktwr wAl<mytyr Ally hw Albyz flmA dxlt Alklyp wdxlt AlklAm dh klh wxdt AlkwrsAt dy  
","tensor([-0.0027,  0.0143,  0.0239,  ..., -0.0049, -0.0023,  0.0010])","[-0.03357657  0.18023272  0.30180296 ... -0.06174999 -0.02933126
  0.01273591]",131888,"[24, 6, 16, 26, 0, 29, 30, 6, 0, 7, 6, 12, 30, 29, 0, 6, 29, 0, 6, 29, 11, 32, 14, 0, 24, 29, 34, 0, 6, 29, 11, 17, 3, 0, 6, 29, 29, 35, 0, 26, 35, 0, 6, 29, 31, 20, 0, 7, 35, 27, 26, 29, 0, 30, 6, 0, 7, 35, 31, 0, 6, 29, 28, 33, 29, 35, 28, 9, 33, 16, 0, 33, 6, 29, 6, 30, 35, 9, 35, 16, 0, 6, 29, 29, 35, 0, 32, 33, 0, 6, 29, 7, 35, 17, 0, 26, 29, 30, 6, 0, 14, 13, 29, 9, 0, 6, 29, 28, 29, 35, 8, 0, 33, 14, 13, 29, 9, 0, 6, 29, 28, 29, 6, 30, 0, 14, 32, 0, 28, 29, 32, 0, 33, 13, 14, 9, 0, 6, 29, 28, 33, 16, 18, 6, 9, 0, 14, 35, 0]"
4771,science_41_first_12min,376.601,385.217,تمام اللي خدتها من ال جامعة عين شمس وجامعة الازهر والناس فعلا رحبوا بي جامد جدا هناك والدكتور محمد زهرة لاقيت ان في تطور شديد جدا ,"tmAm Ally xdthA mn Al jAmEp Eyn $ms wjAmEp Al>zhr wAlnAs fElA rHbwA by jAmd jdA hnAk wAldktwr mHmd zhrp lAqyt <n fy tTwr $dyd jdA  
","tensor([ 0.0015,  0.0002,  0.0020,  ...,  0.0005,  0.0017, -0.0017])","[ 0.01956541  0.00201714  0.02634542 ...  0.00640421  0.02195835
 -0.02270996]",137856,"[9, 30, 6, 30, 0, 6, 29, 29, 35, 0, 13, 14, 9, 32, 6, 0, 30, 31, 0, 6, 29, 0, 11, 6, 30, 24, 8, 0, 24, 35, 31, 0, 19, 30, 18, 0, 33, 11, 6, 30, 24, 8, 0, 6, 29, 6, 17, 32, 16, 0, 33, 6, 29, 31, 6, 18, 0, 26, 24, 29, 6, 0, 16, 12, 7, 33, 6, 0, 7, 35, 0, 11, 6, 30, 14, 0, 11, 14, 6, 0, 32, 31, 6, 28, 0, 33, 6, 29, 14, 28, 9, 33, 16, 0, 30, 12, 30, 14, 0, 17, 32, 16, 8, 0, 29, 6, 27, 35, 9, 0, 6, 31, 0, 26, 35, 0, 9, 22, 33, 16, 0, 19, 14, 35, 14, 0, 11, 14, 6, 0]"
4772,science_41_first_12min,385.217,393.662,في ال في اللي حصل لي ده ولاقيت ان انا باقدر اتوصل بالقمر الصناعي دلوقتي وابتديت ان انا باعمل حاجات كبيرة حتى ان انا وصلت لعربية بتشتغل بالمية زي ما احنا شايفين في المحاكاة ,"fy Al fy Ally HSl ly dh wlAqyt <n >nA b>qdr >twSl bAlqmr AlSnAEy dlwqty wAbtdyt <n >nA b>Eml HAjAt kbyrp HtY <n >nA wSlt lErbyp bt$tgl bAlmyp zy mA <HnA $Ayfyn fy AlmHAkAp  
","tensor([ 0.0014,  0.0043,  0.0003,  ...,  0.0068, -0.0030, -0.0283])","[ 0.01996874  0.05971453  0.00490718 ...  0.09360304 -0.04069588
 -0.3871118 ]",135120,"[26, 35, 0, 6, 29, 0, 26, 35, 0, 6, 29, 29, 35, 0, 12, 20, 29, 0, 29, 35, 0, 14, 32, 0, 33, 29, 6, 27, 35, 9, 0, 6, 31, 0, 6, 31, 6, 0, 7, 6, 27, 14, 16, 0, 6, 9, 33, 20, 29, 0, 7, 6, 29, 27, 30, 16, 0, 6, 29, 20, 31, 6, 24, 35, 0, 14, 29, 33, 27, 9, 35, 0, 33, 6, 7, 9, 14, 35, 9, 0, 6, 31, 0, 6, 31, 6, 0, 7, 6, 24, 30, 29, 0, 12, 6, 11, 6, 9, 0, 28, 7, 35, 16, 8, 0, 12, 9, 34, 0, 6, 31, 0, 6, 31, 6, 0, 33, 20, 29, 9, 0, 29, 24, 16, 7, 35, 8, 0, 7, 9, 19, 9, 25, 29, 0, 7, 6, 29, 30, 35, 8, 0, 17, 35, 0, 30, 6, 0, 6, 12, 31, 6, 0, 19, 6, 35, 26, 35, 31, 0, 26, 35, 0, 6, 29, 30, 12, 6, 28, 6, 8, 0]"
4773,science_41_first_12min,393.662,399.106,بعشرين لتر مية بتف تفضل ماشية طول عمرها  طول عمرها  بعشرين لتر  يعني ما ازودهاش مية تاني ,"bE$ryn ltr myp btf tfDl mA$yp Twl EmrhA Twl EmrhA bE$ryn ltr yEny mA >zwdhA$ myp tAny  
","tensor([-0.0238, -0.0014,  0.0064,  ..., -0.0013,  0.0019,  0.0018])","[-0.22429092 -0.01283914  0.0612988  ... -0.01226219  0.01831611
  0.01773916]",87104,"[7, 24, 19, 16, 35, 31, 0, 29, 9, 16, 0, 30, 35, 8, 0, 7, 9, 26, 0, 9, 26, 21, 29, 0, 30, 6, 19, 35, 8, 0, 22, 33, 29, 0, 24, 30, 16, 32, 6, 0, 0, 22, 33, 29, 0, 24, 30, 16, 32, 6, 0, 0, 7, 24, 19, 16, 35, 31, 0, 29, 9, 16, 0, 0, 35, 24, 31, 35, 0, 30, 6, 0, 6, 17, 33, 14, 32, 6, 19, 0, 30, 35, 8, 0, 9, 6, 31, 35, 0]"
4774,science_41_first_12min,399.106,405.762,من بدون اي تزويد اي مية  يعني في باريس انا شفت العربية دي خلاص  خلاص شب بيتفر بي بيستعملوها بس كهربا ,"mn bdwn >y tzwyd >y myp yEny fy bArys >nA $ft AlErbyp dy xlAS @@LAT(already) xlAS $b bytfr by bystEmlwhA bs khrbA  
","tensor([-0.0015, -0.0066, -0.0020,  ..., -0.0152, -0.0131, -0.0123])","[-0.01505726 -0.07043812 -0.02062812 ... -0.1621934  -0.14023767
 -0.13171753]",106496,"[30, 31, 0, 7, 14, 33, 31, 0, 6, 35, 0, 9, 17, 33, 35, 14, 0, 6, 35, 0, 30, 35, 8, 0, 0, 35, 24, 31, 35, 0, 26, 35, 0, 7, 6, 16, 35, 18, 0, 6, 31, 6, 0, 19, 26, 9, 0, 6, 29, 24, 16, 7, 35, 8, 0, 14, 35, 0, 13, 29, 6, 20, 0, 0, 13, 29, 6, 20, 0, 19, 7, 0, 7, 35, 9, 26, 16, 0, 7, 35, 0, 7, 35, 18, 9, 24, 30, 29, 33, 32, 6, 0, 7, 18, 0, 28, 32, 16, 7, 6, 0]"
4775,science_41_first_12min,413.883,419.729,دي ليها ليها نظامين ده النظام الاول ليها اول حاجة بتبتدي تدخل المية بعد كده بتبتدي الشمس والهوا والحركة ,"dy lyhA lyhA nZAmyn dh AlnZAm Al>wl lyhA >wl HAjp btbtdy tdxl Almyp bEd kdh btbtdy Al$ms wAlhwA wAlHrkp  
","tensor([0.0123, 0.0142, 0.0148,  ..., 0.0089, 0.0033, 0.0028])",[0.145136   0.16698076 0.17450108 ... 0.10574382 0.03985145 0.03412167],93536,"[14, 35, 0, 29, 35, 32, 6, 0, 29, 35, 32, 6, 0, 31, 23, 6, 30, 35, 31, 0, 14, 32, 0, 6, 29, 31, 23, 6, 30, 0, 6, 29, 6, 33, 29, 0, 29, 35, 32, 6, 0, 6, 33, 29, 0, 12, 6, 11, 8, 0, 7, 9, 7, 9, 14, 35, 0, 9, 14, 13, 29, 0, 6, 29, 30, 35, 8, 0, 7, 24, 14, 0, 28, 14, 32, 0, 7, 9, 7, 9, 14, 35, 0, 6, 29, 19, 30, 18, 0, 33, 6, 29, 32, 33, 6, 0, 33, 6, 29, 12, 16, 28, 8, 0]"
4776,science_41_first_12min,419.729,427.294,عن طريق الدينامو والسولار سيل وال والعنفة اللي من قدام بتبتدي انها تح تشحن البطارية البطارية دي تبتدي تحلل المية بالدايرة ال  دي ,"En Tryq AldynAmw wAlswlAr syl wAl wAlEnfp Ally mn qdAm btbtdy <nhA tH t$Hn AlbTAryp AlbTAryp dy tbtdy tHll Almyp bAldAyrp Al @@LAT(bwm) dy  
","tensor([ 0.0032, -0.0023, -0.0030,  ...,  0.0060,  0.0034, -0.0047])","[ 0.04199394 -0.02946013 -0.03859037 ...  0.0785149   0.04477271
 -0.06042356]",121040,"[24, 31, 0, 22, 16, 35, 27, 0, 6, 29, 14, 35, 31, 6, 30, 33, 0, 33, 6, 29, 18, 33, 29, 6, 16, 0, 18, 35, 29, 0, 33, 6, 29, 0, 33, 6, 29, 24, 31, 26, 8, 0, 6, 29, 29, 35, 0, 30, 31, 0, 27, 14, 6, 30, 0, 7, 9, 7, 9, 14, 35, 0, 6, 31, 32, 6, 0, 9, 12, 0, 9, 19, 12, 31, 0, 6, 29, 7, 22, 6, 16, 35, 8, 0, 6, 29, 7, 22, 6, 16, 35, 8, 0, 14, 35, 0, 9, 7, 9, 14, 35, 0, 9, 12, 29, 29, 0, 6, 29, 30, 35, 8, 0, 7, 6, 29, 14, 6, 35, 16, 8, 0, 6, 29, 0, 0, 14, 35, 0]"
4777,science_41_first_12min,427.294,434.628,دي اللي فيها التعديل او فيها سر الاختراع بينتج عندنا عشرة لتر هيدروجين في الثانية بمعنى اصح ان جزيئات المية زي ما احنا شايفين بتتفكك ,"dy Ally fyhA AltEdyl >w fyhA sr AlAxtrAE byntj EndnA E$rp ltr hydrwjyn fy AlvAnyp bmEnY >SH <n jzy}At Almyp zy mA <HnA $Ayfyn bttfkk  
","tensor([-0.0109, -0.0142, -0.0205,  ..., -0.0009, -0.0006,  0.0034])","[-0.13991365 -0.18177293 -0.26314422 ... -0.01237979 -0.00768529
  0.04278056]",117344,"[14, 35, 0, 6, 29, 29, 35, 0, 26, 35, 32, 6, 0, 6, 29, 9, 24, 14, 35, 29, 0, 6, 33, 0, 26, 35, 32, 6, 0, 18, 16, 0, 6, 29, 6, 13, 9, 16, 6, 24, 0, 7, 35, 31, 9, 11, 0, 24, 31, 14, 31, 6, 0, 24, 19, 16, 8, 0, 29, 9, 16, 0, 32, 35, 14, 16, 33, 11, 35, 31, 0, 26, 35, 0, 6, 29, 10, 6, 31, 35, 8, 0, 7, 30, 24, 31, 34, 0, 6, 20, 12, 0, 6, 31, 0, 11, 17, 35, 5, 6, 9, 0, 6, 29, 30, 35, 8, 0, 17, 35, 0, 30, 6, 0, 6, 12, 31, 6, 0, 19, 6, 35, 26, 35, 31, 0, 7, 9, 9, 26, 28, 28, 0]"
4778,science_41_first_12min,434.628,444.212,لعشرة لتر في الثانية بمعنى ان كل جزيء وجزيء يعني مثلا الاكسجين والهيدروجين رابط بينهم جزيء ا رابطة هيدروجينية ف الرابطة دي بتتكسر بمعدل عشرة لتر في الثانية ,"lE$rp ltr fy AlvAnyp bmEnY <n kl jzy' wjzy' yEny mvlA Al>ksjyn wAlhydrwjyn rAbT bynhm jzy' | rAbTp hydrwjynyp f AlrAbTp dy bttksr bmEdl E$rp ltr fy AlvAnyp  
","tensor([ 0.0005, -0.0014,  0.0068,  ..., -0.0406, -0.0249, -0.0067])","[ 0.00767428 -0.01684964  0.08584426 ... -0.5084775  -0.31190303
 -0.08314085]",153344,"[29, 24, 19, 16, 8, 0, 29, 9, 16, 0, 26, 35, 0, 6, 29, 10, 6, 31, 35, 8, 0, 7, 30, 24, 31, 34, 0, 6, 31, 0, 28, 29, 0, 11, 17, 35, 3, 0, 33, 11, 17, 35, 3, 0, 35, 24, 31, 35, 0, 30, 10, 29, 6, 0, 6, 29, 6, 28, 18, 11, 35, 31, 0, 33, 6, 29, 32, 35, 14, 16, 33, 11, 35, 31, 0, 16, 6, 7, 22, 0, 7, 35, 31, 32, 30, 0, 11, 17, 35, 3, 0, 6, 0, 16, 6, 7, 22, 8, 0, 32, 35, 14, 16, 33, 11, 35, 31, 35, 8, 0, 26, 0, 6, 29, 16, 6, 7, 22, 8, 0, 14, 35, 0, 7, 9, 9, 28, 18, 16, 0, 7, 30, 24, 14, 29, 0, 24, 19, 16, 8, 0, 29, 9, 16, 0, 26, 35, 0, 6, 29, 10, 6, 31, 35, 8, 0]"
4779,science_41_first_12min,444.212,447.370,فبيخرج الهيدروجين بيتعمل له تب اا بيتعمل له تبريد ,"fbyxrj Alhydrwjyn bytEml lh tb || bytEml lh tbryd  
","tensor([ 0.0085, -0.0108, -0.0120,  ...,  0.0133, -0.0219, -0.0323])","[ 0.09298651 -0.11752921 -0.1301668  ...  0.1455323  -0.23758636
 -0.35165724]",50528,"[26, 7, 35, 13, 16, 11, 0, 6, 29, 32, 35, 14, 16, 33, 11, 35, 31, 0, 7, 35, 9, 24, 30, 29, 0, 29, 32, 0, 9, 7, 0, 6, 6, 0, 7, 35, 9, 24, 30, 29, 0, 29, 32, 0, 9, 7, 16, 35, 14, 0]"
4780,science_41_first_12min,447.370,456.135,بيدخل على او فلترة بيخل على خلايا الوقود الهيدروجينية خلايا الوقود الهيدروجينية اللي انا وجدت صعوبة ان انا اشتريها من برة فانت انا صنعتها هنا في مصر بمجهودي الشخصي  كمان ال ,"bydxl ElY >w fltrp byxl ElY xlAyA Alwqwd Alhydrwjynyp xlAyA Alwqwd Alhydrwjynyp Ally >nA wjdt SEwbp <n >nA >$tryhA mn brp fAnt >nA SnEthA hnA fy mSr bmjhwdy Al$xSy kmAn Al  
","tensor([0.0035, 0.0385, 0.0294,  ..., 0.0011, 0.0040, 0.0027])",[0.03731969 0.41308996 0.31489217 ... 0.01146094 0.04255691 0.02880921],140240,"[7, 35, 14, 13, 29, 0, 24, 29, 34, 0, 6, 33, 0, 26, 29, 9, 16, 8, 0, 7, 35, 13, 29, 0, 24, 29, 34, 0, 13, 29, 6, 35, 6, 0, 6, 29, 33, 27, 33, 14, 0, 6, 29, 32, 35, 14, 16, 33, 11, 35, 31, 35, 8, 0, 13, 29, 6, 35, 6, 0, 6, 29, 33, 27, 33, 14, 0, 6, 29, 32, 35, 14, 16, 33, 11, 35, 31, 35, 8, 0, 6, 29, 29, 35, 0, 6, 31, 6, 0, 33, 11, 14, 9, 0, 20, 24, 33, 7, 8, 0, 6, 31, 0, 6, 31, 6, 0, 6, 19, 9, 16, 35, 32, 6, 0, 30, 31, 0, 7, 16, 8, 0, 26, 6, 31, 9, 0, 6, 31, 6, 0, 20, 31, 24, 9, 32, 6, 0, 32, 31, 6, 0, 26, 35, 0, 30, 20, 16, 0, 7, 30, 11, 32, 33, 14, 35, 0, 6, 29, 19, 13, 20, 35, 0, 0, 28, 30, 6, 31, 0, 6, 29, 0]"
